list_no,notice_no,title,dept,publish_date,publish_period,views,notAncmtMgtNo,detail_url,detail_url_http,publish_date_iso,list_page,pos_hits,neg_hits,score,strong_neg,blacklist_hit,is_keyword_candidate,pipeline_status,reject_reason,category
5917,수원시 권선구 평동 공고 제2026-76호,제목: 2026년 민방위 집합교육(보충1차) 통지서 반송에 따른 공시송달 공고,평동,2026-09-02,2026-09-02 ~ 2026-10-08,42,156277,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156277,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156277,2026-09-02,7,교육,공시송달,0,공시송달,공시송달,False,rejected,strong_neg:공시송달,
5916,수원시 권선구 공고 제2026-721호,「건축법 위반에 따른 시정명령 사전안내」 공시송달 공고,건축과,2026-09-02,2026-09-02 ~ 2026-09-17,17,156276,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156276,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156276,2026-09-02,7,,공시송달,-1,공시송달,공시송달,False,rejected,strong_neg:공시송달,
5915,수원시 권선구 권선2동 공고 제2026-54호,신규 주민등록증 발급통지서 반송자공고(2009년 8월생),권선2동,2026-09-02,2026-09-02 ~ 2026-09-16,20,156273,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156273,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156273,2026-09-02,7,,,0,,,False,rejected,not_keyword_candidate,
5914,수원시 장안구 정자3동 공고 제2026-47호,신규주민등록증 발급통지서 미교부자  공고(2009년 7월생),정자3동,2026-09-02,2026-09-02 ~ 2026-09-23,7,156266,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156266,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156266,2026-09-02,7,,,0,,,False,rejected,not_keyword_candidate,
5913,수원시 장안구 공고 제2026-426호,건축법 위반건축물 공시송달 공고(1차 통보),건축과,2026-09-02,2026-09-02 ~ 2026-09-17,49,156265,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156265,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156265,2026-09-02,7,,공시송달,-1,공시송달,공시송달,False,rejected,strong_neg:공시송달,
5912,수원시 권선구 권선1동 공고 제2026-87호,권선1동 통장 위촉 공고(13통),권선1동,2026-09-02,2026-09-02 ~ 2026-09-18,18,156263,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156263,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156263,2026-09-02,7,,,0,,통장,False,rejected,blacklist:통장,
5911,수원시 공고 제2026-2008호,「건축법 위반에 따른 시정명령 통보(2026년 반복부과 대상 위반건축물)」 공시송달 공고,건축과,2026-09-02,2026-09-02 ~ 2026-09-16,34,156262,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156262,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156262,2026-09-02,7,,공시송달,-1,공시송달,공시송달,False,rejected,strong_neg:공시송달,
5910,수원시 장안구 영화동 공고 제2026-67호,영화동 주민자치센터 특성화 프로그램 수강생 모집 공고,영화동,2026-09-02,2026-09-02 ~ 2026-09-15,34,156261,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156261,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156261,2026-09-02,7,"모집,프로그램,수강",,3,,,True,candidate,,course_local
5909,수원시 권선구 권선2동 공고 제2026-53호,권선2동 통장(제30통장) 해촉 공고,권선2동,2026-09-02,2026-09-02 ~ 2026-09-17,22,156259,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156259,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156259,2026-09-02,7,,,0,,통장,False,rejected,blacklist:통장,
5908,수원시 팔달구 매산동 공고 제2026-71호,매산동 제2통장 위촉결과 공고,매산동,2026-09-02,2026-09-02 ~ 2026-09-16,14,156258,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156258,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156258,2026-09-02,7,,,0,,통장,False,rejected,blacklist:통장,
5907,수원시 팔달구 매산동 공고 제2026-70호,매산동 제2통장 해촉 공고,매산동,2026-09-02,2026-09-02 ~ 2026-09-16,13,156257,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156257,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156257,2026-09-02,7,,,0,,통장,False,rejected,blacklist:통장,
5906,수원시 공고 제2026-2003호,여객자동차 운수사업법 위반 행정처분 예정에 따른 의견제출 반송분 공시송달 공고,대중교통과,2026-09-02,2026-09-02 ~ 2026-09-16,60,156252,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156252,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156252,2026-09-02,7,,공시송달,-1,공시송달,공시송달,False,rejected,strong_neg:공시송달,
5905,수원시 권선구 곡선동 공고 제2026-60호,2026년 민방위 집합교육 통지서 반송에 따른 공시송달 공고(보충1차),곡선동,2026-09-02,2026-09-02 ~ 2026-09-16,9,156250,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156250,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156250,2026-09-02,7,교육,공시송달,0,공시송달,공시송달,False,rejected,strong_neg:공시송달,
5904,수원시 장안구 공고 제2026-425호,강제처리(폐차)대상 무단방치이륜차 매각 공고,경제교통과,2026-09-02,2026-09-02 ~ 2026-09-16,54,156246,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156246,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156246,2026-09-02,7,,,0,,,False,rejected,not_keyword_candidate,
5903,수원시 장안구 공고 제2026-424호,무단방치 이륜자동차 강제처리(폐차) 및 이해관계인 권리행사 공고,경제교통과,2026-09-02,2026-09-02 ~ 2026-09-16,60,156245,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156245,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156245,2026-09-02,7,,,0,,,False,rejected,not_keyword_candidate,
5902,수원시 공고 제2026-1995호,수용재결신청서 열람 공고[수원도시계획시설(도로:중로1-208호선)],도로건설과,2026-09-02,2026-09-02 ~ 2026-09-17,76,156227,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156227,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156227,2026-09-02,7,신청,"도시계획,수용",-1,,,False,rejected,not_keyword_candidate,
5901,수원시 영통구 원천동 공고 제2026-62호,신규주민등록증 발급통지 반송자 공고 (2009년 8월생),원천동,2026-09-02,2026-09-02 ~ 2026-09-17,35,156222,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156222,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156222,2026-09-02,7,,,0,,,False,rejected,not_keyword_candidate,
5900,수원시 권선구 공고 제2026-715호,2026년 8월 발송 독촉고지서 공시송달 공고,세무과,2026-09-02,2026-09-02 ~ 2026-09-16,33,156220,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156220,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156220,2026-09-02,7,,공시송달,-1,공시송달,공시송달,False,rejected,strong_neg:공시송달,
5899,수원시 권선구 공고 제2026-712호,도로 무단점용 원상회복 명령 사전통지서 공시송달 공고,안전건설과,2026-09-02,2026-09-02 ~ 2026-09-20,42,156201,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156201,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156201,2026-09-02,7,,공시송달,-1,공시송달,공시송달,False,rejected,strong_neg:공시송달,
5898,수원시 공고 제2026-1983호,수원 도시계획시설[제141호(방죽) 어린이공원] 리모델링 사업 사업시행자 지정 및 실시계획인가 열람 공고,생태공원과,2026-09-02,2026-09-02 ~ 2026-09-16,53,156187,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156187,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156187,2026-09-02,7,,"도시계획,실시계획",-2,,인가,False,rejected,blacklist:인가,
5897,수원시 권선구 평동 공고 제2026-75호,"평동 통장 공개 모집 공고(제10, 25, 50, 52, 57통장)",평동,2026-09-02,2026-09-02 ~ 2026-09-14,47,156164,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156164,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156164,2026-09-02,7,모집,,1,,통장,True,rejected,blacklist:통장,
5896,수원시 권선구 공고 제2026-719호,2026년 8월 납기 주민세 공시송달 공고,세무과,2026-09-01,2026-09-01 ~ 2026-09-15,33,156253,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156253,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156253,2026-09-01,7,,공시송달,-1,공시송달,공시송달,False,rejected,strong_neg:공시송달,
5895,수원시 공고 제2026-2002호,「민간임대주택에관한특별법」위반에 따른소명자료 요청 반송에 따른 공시송달 공고,공동주택과,2026-09-01,2026-09-01 ~ 2026-09-20,39,156248,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156248,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156248,2026-09-01,7,,공시송달,-1,공시송달,공시송달,False,rejected,strong_neg:공시송달,
5894,수원시 영통구 공고 제2026-461호,2026년 8월 발송분 지방세 독촉고지서 공시송달 공고,세무2과,2026-09-01,2026-09-01 ~ 2026-09-15,40,156242,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156242,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156242,2026-09-01,7,,공시송달,-1,공시송달,공시송달,False,rejected,strong_neg:공시송달,
5893,수원시 권선구 공고 제2026-718호,2026년 8월 자동차세 고지서 공시송달 공고,세무과,2026-09-01,2026-09-01 ~ 2026-09-15,32,156240,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156240,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156240,2026-09-01,7,,공시송달,-1,공시송달,공시송달,False,rejected,strong_neg:공시송달,
5892,수원시 장안구 공고 제2026-423호,2026년 8월 납기 지방세 납세고지서 공시송달 공고,세무과,2026-09-01,2026-09-01 ~ 2026-09-15,33,156238,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156238,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156238,2026-09-01,7,,공시송달,-1,공시송달,공시송달,False,rejected,strong_neg:공시송달,
5891,수원시 팔달구 공고 제2026-543호,담배사업법 위반업소 행정처분 처분사전통지서 반송분 공 시 송 달 공고,경제교통과,2026-09-01,2026-09-01 ~ 2026-09-15,32,156236,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156236,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156236,2026-09-01,7,,,0,,,False,rejected,not_keyword_candidate,
5890,수원시 장안구 공고 제2026-422호,옥외광고물법 위반 과태료 본부과 통지 공시송달 공고,건축과,2026-09-01,2026-09-01 ~ 2026-09-15,27,156235,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156235,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156235,2026-09-01,7,,"공시송달,과태료",-2,"공시송달,과태료",공시송달,False,rejected,"strong_neg:공시송달,과태료",
5889,수원시 팔달구 공고 제2026-542호,2026년 8월 교부 지방세 독촉고지서 공시송달 공고,세무과,2026-09-01,2026-09-01 ~ 2026-09-15,23,156232,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156232,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156232,2026-09-01,7,,공시송달,-1,공시송달,공시송달,False,rejected,strong_neg:공시송달,
5888,수원시 공고 제2026-1997호,전자상거래법 위반 과태료 사전통지 반송에 따른 공시송달 공고,지역경제과,2026-09-01,2026-09-01 ~ 2026-09-15,15,156231,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156231,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156231,2026-09-01,7,,"공시송달,과태료",-2,"공시송달,과태료",공시송달,False,rejected,"strong_neg:공시송달,과태료",
5887,수원시 권선구 호매실동 공고 제2026-57호,2026년 4분기 호매실동 주민자치센터 프로그램 수강생 모집 공고,호매실동,2026-09-01,2026-09-01 ~ 2026-09-30,34,156229,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156229,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156229,2026-09-01,7,"모집,프로그램,수강",,3,,,True,candidate,,course_local
5886,수원시 권선구 공고 제2026-716호,환경개선부담금 관련 개인정보 제3자 제공사항 알림,환경위생과,2026-09-01,2026-09-01 ~ 2026-09-15,10,156228,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156228,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156228,2026-09-01,7,,,0,,,False,rejected,not_keyword_candidate,
5885,수원시 장안구 영화동 공고 제2026-66호,신규주민등록증 발급통지서 미교부자 공고(2009년 8월생),영화동,2026-09-01,2026-09-01 ~ 2026-09-23,27,156226,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156226,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156226,2026-09-01,7,,,0,,,False,rejected,not_keyword_candidate,
5884,수원시 장안구 공고 제2026-421호,2026년 8월 발송분 지방세 독촉고지서 공시송달,세무과,2026-09-01,2026-09-01 ~ 2026-09-15,52,156225,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156225,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156225,2026-09-01,7,,공시송달,-1,공시송달,공시송달,False,rejected,strong_neg:공시송달,
5883,수원시 영통구 공고 제2026-460호,2026년 8월 지방세 고지서 공시송달 공고,세무1과,2026-09-01,2026-09-01 ~ 2026-09-15,23,156224,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156224,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156224,2026-09-01,8,,공시송달,-1,공시송달,공시송달,False,rejected,strong_neg:공시송달,
5882,수원시 영통구 매탄1동 공고 제2026-31호,신규 주민등록증 발급통지 반송자 공고(09년 8월생),매탄1동,2026-09-01,2026-09-01 ~ 2026-09-16,18,156223,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156223,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156223,2026-09-01,8,,,0,,,False,rejected,not_keyword_candidate,
5881,수원시 장안구 공고 제2026-420호,주정차위반 과태료 사전고지서 반송분 공시송달 공고,경제교통과,2026-09-01,2026-09-01 ~ 2026-09-16,30,156221,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156221,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156221,2026-09-01,8,,"공시송달,과태료",-2,"공시송달,과태료",공시송달,False,rejected,"strong_neg:공시송달,과태료",
5880,수원시 권선구 공고 제2026-714호,2026년 8월 납기 재산세 수시분 납세고지서 공시송달 공고,세무과,2026-09-01,2026-09-01 ~ 2026-09-15,37,156217,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156217,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156217,2026-09-01,8,,공시송달,-1,공시송달,공시송달,False,rejected,strong_neg:공시송달,
5879,수원시 장안구 연무동 공고 제2026-54호,2026년 4분기 연무동 주민자치센터 프로그램 수강생 모집 공고,연무동,2026-09-01,2026-09-01 ~ 2026-09-18,68,156214,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156214,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156214,2026-09-01,8,"모집,프로그램,수강",,3,,,True,candidate,,course_local
5878,수원시 권선구 공고 제2026-713호,2026년 8월 수시분 지방소득세 납세고지서 공시송달 공고,세무과,2026-09-01,2026-09-01 ~ 2026-09-15,40,156211,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156211,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156211,2026-09-01,8,,공시송달,-1,공시송달,공시송달,False,rejected,strong_neg:공시송달,
5877,수원시 공고 제2026-1992호,제5기 수원시 지역사회보장계획 2026년도 연차별 시행계획 변경(안) 공고,돌봄정책과,2026-09-01,2026-09-01 ~ 2026-09-21,29,156210,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156210,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156210,2026-09-01,8,,,0,,시행계획 변경,False,rejected,blacklist:시행계획 변경,
5876,수원시 장안구 영화동 공고 제2026-65호,2026년도 4분기 영화동 주민자치센터 프로그램 수강생 모집 공고,영화동,2026-09-01,2026-09-01 ~ 2026-09-18,23,156209,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156209,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156209,2026-09-01,8,"모집,프로그램,수강",,3,,,True,candidate,,course_local
5875,수원시 영통구 매탄3동 공고 제2026-74호,2026년 4분기 매탄3동 주민자치센터 프로그램 수강생 모집 공고,매탄3동,2026-09-01,2026-09-01 ~ 2026-09-28,30,156207,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156207,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156207,2026-09-01,8,"모집,프로그램,수강",,3,,,True,candidate,,course_local
5874,수원시 팔달구 화서1동 공고 제2026-53호,2026년도 4분기 화서1동 주민자치센터 수강생 모집 공고,화서1동,2026-09-01,2026-09-01 ~ 2026-09-18,19,156206,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156206,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156206,2026-09-01,8,"모집,수강",,2,,,True,candidate,,course_local
5873,수원시 영통구 망포2동 공고 제2026-41호,주민등록 무단전출자 직권조치결과 공고,망포2동,2026-09-01,2026-09-01 ~ 2026-09-15,43,156198,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156198,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156198,2026-09-01,8,,,0,,결과 공고,False,rejected,blacklist:결과 공고,
5872,수원시 공고 제2026-1988호,"「소하천정비법」위반 원상회복명령(1차)공시송달 공고 (매산천, 문암골천, 북골천, 송죽천, 호매실천, 창사천, 반월천)",수질하천과,2026-09-01,2026-09-01 ~ 2026-09-30,47,156197,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156197,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156197,2026-09-01,8,,공시송달,-1,공시송달,공시송달,False,rejected,strong_neg:공시송달,
5871,수원시 공고 제2026-1987호,"「소하천정비법」위반 원상회복명령 2차 공시송달 공고 (웃파장천, 송죽천, 북골천, 문암골천, 호매실천, 일월천)",수질하천과,2026-09-01,2026-09-01 ~ 2026-09-22,46,156196,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156196,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156196,2026-09-01,8,,공시송달,-1,공시송달,공시송달,False,rejected,strong_neg:공시송달,
5870,수원시 팔달구 공고 제2026-540호,「친환경자동차법」위반 과태료 처분에 대한 사전통지 반송분 공시송달 공고,환경위생과,2026-09-01,2026-09-01 ~ 2026-09-16,36,156194,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156194,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156194,2026-09-01,8,,"공시송달,과태료",-2,"공시송달,과태료",공시송달,False,rejected,"strong_neg:공시송달,과태료",
5869,수원시 권선구 공고 제2026-711호,「친환경자동차법」위반 과태료 사전통지 반송분 공시송달 공고,환경위생과,2026-09-01,2026-09-01 ~ 2026-09-16,39,156193,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156193,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156193,2026-09-01,8,,"공시송달,과태료",-2,"공시송달,과태료",공시송달,False,rejected,"strong_neg:공시송달,과태료",
5868,수원시 고시 제2026-383호,대형마트 및 준대규모점포 의무휴업일 한시적 변경 지정 고시,지역경제과,2026-09-01,2026-09-01 ~ 2026-10-30,50,156191,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156191,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156191,2026-09-01,8,,,0,,,False,rejected,not_keyword_candidate,
5867,수원시 장안구 정자1동 공고 제2026-57호,2026년 4분기 정자1동 주민자치센터 프로그램 수강생 모집 공고,정자1동,2026-09-01,2026-09-01 ~ 2026-09-18,62,156190,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156190,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156190,2026-09-01,8,"모집,프로그램,수강",,3,,,True,candidate,,course_local
5866,수원시 공고 제2026-1984호,"「하천법」위반 원상회복명령 2차 공시송달 공고 (수원천, 황구지천, 서호천, 원천리천, 광교천, 영화천)",수질하천과,2026-09-01,2026-09-01 ~ 2026-09-22,37,156188,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156188,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156188,2026-09-01,8,,공시송달,-1,공시송달,공시송달,False,rejected,strong_neg:공시송달,
5865,수원시 공고 제2026-1982호,「옥외광고물법」 위반에 따른 자진정비 시정명령 사전통지 반송분 공시송달 공고,도시디자인단,2026-09-01,2026-09-01 ~ 2026-09-15,31,156186,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156186,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156186,2026-09-01,8,,공시송달,-1,공시송달,공시송달,False,rejected,strong_neg:공시송달,
5864,수원시 장안구 조원2동 공고 제2026-33호,2026년 4분기 조원2동 주민자치센터 프로그램 수강생 모집 공고,조원2동,2026-09-01,2026-09-01 ~ 2026-09-30,44,156180,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156180,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156180,2026-09-01,8,"모집,프로그램,수강",,3,,,True,candidate,,course_local
5863,수원시 권선구 공고 제2026-708호,"2026년 9월 공시송달 공고- 취득세 납세고지서(8월 납기), 과세예고 통지서 등",세무과,2026-09-01,2026-09-01 ~ 2026-09-15,18,156177,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156177,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156177,2026-09-01,8,,공시송달,-1,공시송달,공시송달,False,rejected,strong_neg:공시송달,
5862,수원시 장안구 조원1동 공고 제2026-72호,2026년 4분기 조원1동 주민자치센터 프로그램 수강생 모집 공고,조원1동,2026-09-01,2026-09-01 ~ 2026-09-23,34,156175,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156175,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156175,2026-09-01,8,"모집,프로그램,수강",,3,,,True,candidate,,course_local
5861,수원시 고시 제2026-382호,결혼중개업체 공시(2026년 8월 말 기준),이주민정책과,2026-09-01,2026-09-01 ~ 2026-09-30,28,156170,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156170,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156170,2026-09-01,8,,,0,,,False,rejected,not_keyword_candidate,
5860,수원시 영통구 영통1동 공고 제2026-51호,영통1동 통장 모집 재공고(28통),영통1동,2026-09-01,2026-09-01 ~ 2026-09-21,18,156162,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156162,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156162,2026-09-01,8,모집,,1,,통장,True,rejected,blacklist:통장,
5859,수원시 장안구 정자2동 공고 제2026-44호,신규 주민등록증 발급안내문 교부 불능자 공고,정자2동,2026-09-01,2026-09-01 ~ 2026-09-14,18,156160,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156160,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156160,2026-09-01,8,,,0,,,False,rejected,not_keyword_candidate,
5858,수원시 팔달구 지동 공고 제2026-48호,2026년 4분기 지동 주민자치센터 프로그램 수강생 모집 공고,지동,2026-09-01,2026-09-01 ~ 2026-09-18,53,156159,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156159,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156159,2026-09-01,8,"모집,프로그램,수강",,3,,,True,candidate,,course_local
5857,수원시 팔달구 고등동 공고 제2026-57호,2026년 4분기 고등동 주민자치센터 프로그램 수강생 모집 공고,고등동,2026-09-01,2026-09-01 ~ 2026-09-18,110,156158,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156158,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156158,2026-09-01,8,"모집,프로그램,수강",,3,,,True,candidate,,course_local
